Exchange Server 2016,CU23,SU23,2026-07-14,15.1.2507.71,15.01.2507.071,CVE-2026-62910 - CVE-2026-62911 - CVE-2026-62912 - CVE-2026-62913 - CVE-2026-62914 - CVE-2026-62915 - CVE-2026-65813 - CVE-2026-69355 - CVE-2026-69356 - CVE-2026-69361 - CVE-2026-69375 - CVE-2026-69378 - CVE-2026-69380 - CVE-2026-69382 - CVE-2026-69641 - Could be updated
Exchange Server 2016,CU23,SU22,2026-06-09,15.1.2507.69,15.01.2507.069,CVE-2026-55005 - CVE-2026-55006 - CVE-2026-55008 - CVE-2026-55009 - CVE-2026-62910 - CVE-2026-62911 - CVE-2026-62912 - CVE-2026-62913 - CVE-2026-62914 - CVE-2026-62915 - CVE-2026-65813 - CVE-2026-69355 - CVE-2026-69356 - CVE-2026-69361 - CVE-2026-69375 - CVE-2026-69378 - CVE-2026-69380 - CVE-2026-69382 - CVE-2026-69641 - Could be updated
Exchange Server 2016,CU23,SU21,2026-02-10,15.1.2507.66,15.01.2507.066,CVE-2026-42897 - CVE-2026-55005 - CVE-2026-55006 - CVE-2026-55008 - CVE-2026-55009 - CVE-2026-62910 - CVE-2026-62911 - CVE-2026-62912 - CVE-2026-62913 - CVE-2026-62914 - CVE-2026-62915 - CVE-2026-65813 - CVE-2026-69355 - CVE-2026-69356 - CVE-2026-69361 - CVE-2026-69375 - CVE-2026-69378 - CVE-2026-69380 - CVE-2026-69382 - CVE-2026-69641 - Could be updated
Exchange Server 2016,CU23,SU20,2025-12-09,15.1.2507.63,15.01.2507.063,CVE-2026-21527 - CVE-2026-42897 - CVE-2026-55005 - CVE-2026-55006 - CVE-2026-55008 - CVE-2026-55009 - CVE-2026-62910 - CVE-2026-62911 - CVE-2026-62912 - CVE-2026-62913 - CVE-2026-62914 - CVE-2026-62915 - CVE-2026-65813 - CVE-2026-69355 - CVE-2026-69356 - CVE-2026-69361 - CVE-2026-69375 - CVE-2026-69378 - CVE-2026-69380 - CVE-2026-69382 - CVE-2026-69641 - Could be updated
Exchange Server 2016,CU23,SU19,2025-10-14,15.1.2507.61,15.01.2507.061,CVE-2025-64666 - CVE-2025-64667 - CVE-2026-21527 - CVE-2026-42897 - CVE-2026-55005 - CVE-2026-55006 - CVE-2026-55008 - CVE-2026-55009 - CVE-2026-62910 - CVE-2026-62911 - CVE-2026-62912 - CVE-2026-62913 - CVE-2026-62914 - CVE-2026-62915 - CVE-2026-65813 - CVE-2026-69355 - CVE-2026-69356 - CVE-2026-69361 - CVE-2026-69375 - CVE-2026-69378 - CVE-2026-69380 - CVE-2026-69382 - CVE-2026-69641 - Could be updated
Exchange Server 2016,CU23,SU18 (HU*),2025-09-08,15.1.2507.59,15.01.2507.059,CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU17,2025-08-12,15.1.2507.58,15.01.2507.058,CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU16 (HU*),2025-05-29,15.1.2507.57,15.01.2507.057,CVE-25005 - CVE-2025-25006 - CVE-2025-25007 - CVE-2025-33051 - CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU15 (HU*),2025-04-18,15.1.2507.55,15.01.2507.055,CVE-25005 - CVE-2025-25006 - CVE-2025-25007 - CVE-2025-33051 - CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU14v2,2024-11-27,15.1.2507.44,15.01.2507.044,CVE-25005 - CVE-2025-25006 - CVE-2025-25007 - CVE-2025-33051 - CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU14,2024-11-12,15.1.2507.43,15.01.2507.043,CVE-25005 - CVE-2025-25006 - CVE-2025-25007 - CVE-2025-33051 - CVE-2025-59248 - CVE-2025-59249 - CVE-2025-53782 - Could be updated
Exchange Server 2016,CU23,SU13 (HU*),2024-04-23,15.1.2507.39,15.01.2507.039,CVE-2024-49040 - Could be updated
Exchange Server 2016,CU23,SU12,2024-03-12,15.1.2507.37,15.01.2507.037,CVE-2024-49040 - Could be updated
Exchange Server 2016,CU23,SU11,2023-11-14,15.1.2507.35,15.01.2507.035,CVE-2024-21410 - CVE-2024-26198 - Could be updated
Exchange Server 2016,CU23,SU10,2023-10-10,15.1.2507.34,15.01.2507.034,CVE-2024-21410 - CVE-2024-26198 - CVE-2023-36439 - CVE-2023-36050 - CVE-2023-36039 - CVE-2023-36035
Exchange Server 2016,CU23,SU9v2,2023-08-15,15.1.2507.32,15.01.2507.032,CVE-2024-21410 - CVE-2024-26198 - CVE-2023-36439 - CVE-2023-36050 - CVE-2023-36039 - CVE-2023-36035 - CVE-2023-36778 - Could be updated
Exchange Server 2016,CU23,SU9,2023-08-08,15.1.2507.31,15.01.2507.031,CVE-2024-21410 - CVE-2024-26198 - CVE-2023-36439 - CVE-2023-36050 - CVE-2023-36039 - CVE-2023-36035 - CVE-2023-36778 - Could be updated
Exchange Server 2016,CU23,SU8,2023-06-13,15.1.2507.27,15.01.2507.027,Risk: Vulnerable - Could be updated
Exchange Server 2016,CU23,SU7,2023-03-14,15.1.2507.23,15.01.2507.023,Risk: Vulnerable - Could be updated
Exchange Server 2016,CU23,SU6,2023-02-14,15.1.2507.21,15.01.2507.021,Risk: Vulnerable - Could be updated
Exchange Server 2016,CU23,SU5,2023-01-10,15.1.2507.17,15.01.2507.017,Risk: Vulnerable - Could be updated
Exchange Server 2016,CU23,SU4,2022-11-08,15.1.2507.16,15.01.2507.016,TabShell - Could be updated
Exchange Server 2016,CU23,SU3,2022-10-11,15.1.2507.13,15.01.2507.013,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU23,SU2,2022-08-09,15.1.2507.12,15.01.2507.012,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU23,SU1,2022-05-10,15.1.2507.9,15.01.2507.009,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU23 (2022H1),Initial,2022-04-20,15.1.2507.6,15.01.2507.006,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU8,2022-11-08,15.1.2375.37,15.01.2375.037,TabShell - Could be updated
Exchange Server 2016,CU22,SU7,2022-10-11,15.1.2375.32,15.01.2375.032,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU6,2022-08-09,15.1.2375.31,15.01.2375.031,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU5,2022-05-10,15.1.2375.28,15.01.2375.028,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU4,2022-03-08,15.1.2375.24,15.01.2375.024,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU3,2022-01-11,15.1.2375.18,15.01.2375.018,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU2,2021-11-09,15.1.2375.17,15.01.2375.017,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU22,SU1,2021-10-12,15.1.2375.12,15.01.2375.012,ProxyNotShell - OWASSRF - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU22,Initial,2021-09-28,15.1.2375.7,15.01.2375.007,ProxyNotShell - OWASSRF - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU21,SU5,2022-03-08,15.1.2308.27,15.01.2308.027,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU21,SU4,2022-01-11,15.1.2308.21,15.01.2308.021,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU21,SU3,2021-11-09,15.1.2308.20,15.01.2308.020,ProxyNotShell - OWASSRF - Could be updated
Exchange Server 2016,CU21,SU2,2021-10-12,15.1.2308.15,15.01.2308.015,ProxyNotShell - OWASSRF - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU21,SU1,2021-07-13,15.1.2308.14,15.01.2308.014,ProxyNotShell - OWASSRF - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU21,Initial,2021-06-29,15.1.2308.8,15.01.2308.008,ProxyNotShell - OWASSRF - ProxyToken - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU20,SU3,2021-07-13,15.1.2242.12,15.01.2242.012,ProxyNotShell - OWASSRF - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU20,SU2,2021-05-11,15.1.2242.10,15.01.2242.010,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - CVE-2021-42321 - CVE-2021-31196 - CVE-2021-33768 - Could be updated
Exchange Server 2016,CU20,SU1,2021-04-13,15.1.2242.8,15.01.2242.008,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - CVE-2021-42321 - CVE-2021-33768 - CVE-2021-31207 - Could be updated
Exchange Server 2016,CU20,Initial,2021-03-16,15.1.2242.4,15.01.2242.004,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - CVE-2021-42321 - CVE-2021-33768 - CVE-2021-31207 - Could be updated
Exchange Server 2016,CU19,SU3,2021-05-11,15.1.2176.14,15.01.2176.014,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - CVE-2021-42321 - CVE-2021-31196 - CVE-2021-33768 - Could be updated
Exchange Server 2016,CU19,SU2,2021-04-13,15.1.2176.12,15.01.2176.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - CVE-2021-42321 - CVE-2021-33768 - CVE-2021-31207 - Could be updated
Exchange Server 2016,CU19,SU1,2021-03-02,15.1.2176.9,15.01.2176.009,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU19,Initial,2020-12-15,15.1.2176.2,15.01.2176.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU18,SU1,2021-03-02,15.1.2106.13,15.01.2106.013,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU18,Initial,2020-09-15,15.1.2106.2,15.01.2106.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU17,SU1,2021-03-02,15.1.2044.13,15.01.2044.013,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU17,Initial,2020-06-16,15.1.2044.4,15.01.2044.004,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU16,SU1,2021-03-02,15.1.1979.8,15.01.1979.008,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU16,Initial,2020-03-17,15.1.1979.3,15.01.1979.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU15,SU1,2021-03-02,15.1.1913.12,15.01.1913.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU15,Initial,2019-12-17,15.1.1913.5,15.01.1913.005,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU14,SU1,2021-03-02,15.1.1847.12,15.01.1847.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU14,Initial,2019-09-17,15.1.1847.3,15.01.1847.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU13,SU1,2021-03-02,15.1.1779.8,15.01.1779.008,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU13,Initial,2019-06-18,15.1.1779.2,15.01.1779.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU12,SU1,2021-03-02,15.1.1713.10,15.01.1713.010,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU12,Initial,2019-02-12,15.1.1713.5,15.01.1713.005,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU11,SU1,2021-03-02,15.1.1591.18,15.01.1591.018,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU11,Initial,2018-10-16,15.1.1591.10,15.01.1591.010,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU10,SU1,2021-03-02,15.1.1531.12,15.01.1531.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU10,Initial,2018-06-19,15.1.1531.3,15.01.1531.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU9,SU1,2021-03-02,15.1.1466.16,15.01.1466.016,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU9,Initial,2018-03-20,15.1.1466.3,15.01.1466.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU8,SU1,2021-03-02,15.1.1415.10,15.01.1415.010,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU8,Initial,2017-12-19,15.1.1415.2,15.01.1415.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU7,-,2017-09-19,15.1.1261.35,15.01.1261.035,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU6,-,2017-06-27,15.1.1034.26,15.01.1034.026,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU5,-,2017-03-21,15.1.845.34,15.01.0845.034,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU4,-,2016-12-13,15.1.669.32,15.01.0669.032,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU3,-,2016-09-20,15.1.544.27,15.01.0544.027,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU2,-,2016-06-21,15.1.466.34,15.01.0466.034,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,CU1,-,2016-03-15,15.1.396.30,15.01.0396.030,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,RTM,-,2015-10-01,15.1.225.42,15.01.0225.042,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2016,Preview,-,2015-07-22,15.1.225.16,15.01.0225.016,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Could be updated
Exchange Server 2013,CU23,SU15,2023-03-14,15.0.1497.48,15.00.1497.048,Risk: Vulnerable. Last Update of MSExch.2013 / End-of-Life
Exchange Server 2013,CU23,SU14,2023-02-14,15.0.1497.47,15.00.1497.047,Risk: Vulnerable - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU13,2023-01-10,15.0.1497.45,15.00.1497.045,Risk: Vulnerable - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU12,2022-11-08,15.0.1497.44,15.00.1497.044,TabShell - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU11,2022-10-11,15.0.1497.42,15.00.1497.042,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU10,2022-08-09,15.0.1497.40,15.00.1497.040,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU9,2022-05-10,15.0.1497.36,15.00.1497.036,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU8,2022-03-08,15.0.1497.33,15.00.1497.033,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU7,2022-01-11,15.0.1497.28,15.00.1497.028,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU6,2021-11-09,15.0.1497.26,15.00.1497.026,ProxyNotShell - OWASSRF - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU5,2021-10-12,15.0.1497.24,15.00.1497.024,ProxyNotShell - OWASSRF - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU4,2021-07-13,15.0.1497.23,15.00.1497.023,ProxyNotShell - OWASSRF - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU3,2021-05-11,15.0.1497.18,15.00.1497.018,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - CVE-2021-42321 - CVE-2021-31196 - CVE-2021-33768 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU2,2021-04-13,15.0.1497.15,15.00.1497.015,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - CVE-2021-42321 - CVE-2021-33768 - CVE-2021-31207 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,SU1,2021-03-02,15.0.1497.12,15.00.1497.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU23,Initial,2019-06-18,15.0.1497.2,15.00.1497.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU22,SU1,2021-03-02,15.0.1473.6,15.00.1473.006,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU22,Initial,2019-02-12,15.0.1473.3,15.00.1473.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU21,SU1,2021-03-02,15.0.1395.12,15.00.1395.012,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU21,Initial,2018-06-19,15.0.1395.4,15.00.1395.004,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU20,-,2018-03-20,15.0.1367.3,15.00.1367.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU19,-,2017-12-19,15.0.1365.1,15.00.1365.001,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU18,-,2017-09-19,15.0.1347.2,15.00.1347.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU17,-,2017-06-27,15.0.1320.4,15.00.1320.004,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU16,-,2017-03-21,15.0.1293.2,15.00.1293.002,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU15,-,2016-12-13,15.0.1263.5,15.00.1263.005,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU14,-,2016-09-20,15.0.1236.3,15.00.1236.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU13,-,2016-06-21,15.0.1210.3,15.00.1210.003,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU12,-,2016-03-15,15.0.1178.4,15.00.1178.004,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU11,-,2015-12-15,15.0.1156.6,15.00.1156.006,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU10,-,2015-09-15,15.0.1130.7,15.00.1130.007,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU9,-,2015-06-17,15.0.1104.5,15.00.1104.005,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU8,-,2015-03-17,15.0.1076.9,15.00.1076.009,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU7,-,2014-12-09,15.0.1044.25,15.00.1044.025,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU6,-,2014-08-26,15.0.995.29,15.00.0995.029,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU5,-,2014-05-27,15.0.913.22,15.00.0913.022,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,SP1,SU1,2021-03-02,15.0.847.64,15.00.0847.064,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,SP1,Initial,2014-02-25,15.0.847.32,15.00.0847.032,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU3,-,2013-11-25,15.0.775.38,15.00.0775.038,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU2,-,2013-07-09,15.0.712.24,15.00.0712.024,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,CU1,-,2013-04-02,15.0.620.29,15.00.0620.029,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2013,RTM,-,2012-12-03,15.0.516.32,15.00.0516.032,ProxyNotShell - OWASSRF - ProxyToken - ProxyRelay - ProxyOracle - ProxyShell - ProxyNotFound - ProxyLogon - CVE-2021-42321 - Shall be upgraded / End-of-Life
Exchange Server 2010,SP3,Update Rollup 32,2021-03-02,14.3.513.0,14.03.0513.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 31,2020-12-01,14.3.509.0,14.03.0509.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 30,2020-02-11,14.3.496.0,14.03.0496.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 29,2019-07-09,14.3.468.0,14.03.0468.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 28,2019-06-07,14.3.461.1,14.03.0461.001,End-of-Life
Exchange Server 2010,SP3,Update Rollup 27,2019-04-09,14.3.452.0,14.03.0452.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 26,2019-02-12,14.3.442.0,14.03.0442.000,End-of-Life
Exchange Server 2010,SP3,Update Rollup 25,2019-01-08,14.3.435.0,14.03.0435.000,End-of-Life
